citation_id,citing_arxiv_id,citing_primary_category,split
2204.07932::p5,2204.07932,cs.MA,train
2211.10198::p34,2211.10198,cs.MA,train
1601.08162::p33,1601.08162,cs.MA,train
1911.05908::p2,1911.05908,cs.MA,train
2211.03658::p7,2211.03658,cs.MA,train
2205.00979::p41,2205.00979,cs.MA,test
1706.02092::p92,1706.02092,cs.MA,train
2210.02260::p4,2210.02260,cs.MA,train
2105.07933::p53,2105.07933,cs.MA,test
2212.13379::p2,2212.13379,cs.MA,test
2206.14614::p6,2206.14614,cs.MA,test
2210.13089::p105,2210.13089,cs.MA,val
2202.01095::p1,2202.01095,cs.MA,test
1901.09837::p34,1901.09837,cs.MA,train
2208.01430::p2,2208.01430,cs.MA,train
2202.09489::p68,2202.09489,cs.MA,val
2203.01033::p11,2203.01033,cs.MA,train
2107.06866::p65,2107.06866,cs.MA,val
2102.07185::p10,2102.07185,cs.MA,val
2105.04598::p2,2105.04598,cs.MA,train
2106.11156::p1,2106.11156,cs.MA,val
2206.09889::p0,2206.09889,cs.MA,train
2204.01395::p28,2204.01395,cs.MA,train
2202.01095::p11,2202.01095,cs.MA,test
2110.06396::p4,2110.06396,cs.MA,train
2104.06654::p8,2104.06654,cs.MA,test
2211.10802::p4,2211.10802,cs.MA,train
2204.06603::p43,2204.06603,cs.MA,test
2012.11258::p67,2012.11258,cs.MA,test
2111.00438::p77,2111.00438,cs.MA,test
2209.14128::p29,2209.14128,cs.MA,train
2211.02127::p11,2211.02127,cs.MA,test
2210.11055::p2,2210.11055,cs.MA,train
2207.11143::p47,2207.11143,cs.MA,val
1905.04840::p8,1905.04840,cs.MA,train
2208.04563::p8,2208.04563,cs.MA,train
2012.03243::p0,2012.03243,cs.MA,train
1601.08116::p25,1601.08116,cs.MA,train
2105.01889::p0,2105.01889,cs.MA,train
2106.00655::p3,2106.00655,cs.MA,val
2012.03243::p26,2012.03243,cs.MA,train
2202.04382::p17,2202.04382,cs.MA,train
2212.02395::p1,2212.02395,cs.MA,train
2204.12064::p25,2204.12064,cs.MA,val
2210.16063::p3,2210.16063,cs.MA,train
2205.12503::p3,2205.12503,cs.MA,val
2007.08521::p0,2007.08521,cs.MA,train
1801.00259::p19,1801.00259,cs.MA,train
1612.03433::p54,1612.03433,cs.MA,train
2205.14396::p7,2205.14396,cs.MA,val
2205.14396::p5,2205.14396,cs.MA,val
2211.10802::p1,2211.10802,cs.MA,train
2110.06396::p7,2110.06396,cs.MA,train
2102.10540::p19,2102.10540,cs.MA,train
1706.08501::p16,1706.08501,cs.MA,train
2010.09054::p1,2010.09054,cs.MA,val
2208.01285::p10,2208.01285,cs.MA,train
2204.01395::p1,2204.01395,cs.MA,train
1811.09414::p2,1811.09414,cs.MA,train
2107.06857::p128,2107.06857,cs.MA,train
2201.01247::p58,2201.01247,cs.MA,train
1802.01730::p5,1802.01730,cs.MA,test
2206.09590::p93,2206.09590,cs.MA,test
2106.00655::p16,2106.00655,cs.MA,val
2011.14890::p6,2011.14890,cs.MA,test
2102.02919::p3,2102.02919,cs.MA,train
2101.04057::p14,2101.04057,cs.MA,train
2110.07780::p14,2110.07780,cs.MA,val
1908.09184::p3,1908.09184,cs.MA,train
2203.12832::p39,2203.12832,cs.MA,test
2211.02127::p14,2211.02127,cs.MA,test
2210.13089::p36,2210.13089,cs.MA,val
2211.03658::p1,2211.03658,cs.MA,train
2204.14076::p4,2204.14076,cs.MA,train
1708.00194::p3,1708.00194,cs.MA,val
2201.07305::p10,2201.07305,cs.MA,train
2211.10198::p14,2211.10198,cs.MA,train
2207.11143::p1,2207.11143,cs.MA,val
2210.13015::p0,2210.13015,cs.MA,train
2012.08255::p19,2012.08255,cs.MA,train
2101.04057::p2,2101.04057,cs.MA,train
2202.04382::p2,2202.04382,cs.MA,train
2204.01395::p0,2204.01395,cs.MA,train
2212.02395::p34,2212.02395,cs.MA,train
2007.08521::p2,2007.08521,cs.MA,train
2110.00506::p22,2110.00506,cs.MA,val
2211.03658::p0,2211.03658,cs.MA,train
1911.05907::p78,1911.05907,cs.MA,test
2111.14310::p6,2111.14310,cs.MA,train
2112.01078::p30,2112.01078,cs.MA,train
2207.09300::p14,2207.09300,cs.MA,train
2211.13746::p60,2211.13746,cs.MA,test
2203.10603::p1,2203.10603,cs.MA,train
2210.11055::p1,2210.11055,cs.MA,train
2110.06396::p6,2110.06396,cs.MA,train
2206.12718::p19,2206.12718,cs.MA,train
2206.09549::p30,2206.09549,cs.MA,val
2106.05188::p46,2106.05188,cs.MA,train
1706.02092::p56,1706.02092,cs.MA,train
2202.09489::p93,2202.09489,cs.MA,val
2204.07932::p2,2204.07932,cs.MA,train
2112.09099::p252,2112.09099,cs.MA,train
2206.14614::p20,2206.14614,cs.MA,test
2206.07642::p61,2206.07642,cs.MA,val
2003.06906::p1,2003.06906,cs.MA,train
2208.05071::p0,2208.05071,cs.MA,train
2205.13718::p36,2205.13718,cs.MA,train
2204.12064::p11,2204.12064,cs.MA,val
1708.00194::p104,1708.00194,cs.MA,val
2103.08067::p35,2103.08067,cs.MA,train
2104.08759::p48,2104.08759,cs.MA,train
2111.14310::p3,2111.14310,cs.MA,train
2012.04861::p2,2012.04861,cs.MA,val
2203.04052::p3,2203.04052,cs.MA,train
2206.11824::p48,2206.11824,cs.MA,test
1911.05908::p40,1911.05908,cs.MA,train
2104.08759::p4,2104.08759,cs.MA,train
2012.11258::p6,2012.11258,cs.MA,test
2105.10605::p71,2105.10605,cs.MA,test
2211.01480::p14,2211.01480,cs.MA,val
2206.13844::p3,2206.13844,cs.MA,train
2210.04365::p20,2210.04365,cs.MA,val
2205.14400::p2,2205.14400,cs.MA,train
2205.06678::p13,2205.06678,cs.MA,val
2105.08187::p11,2105.08187,cs.MA,train
2205.05034::p8,2205.05034,cs.MA,train
2208.01682::p31,2208.01682,cs.MA,train
2211.01480::p6,2211.01480,cs.MA,val
2212.04122::p2,2212.04122,cs.MA,train
2104.06940::p1,2104.06940,cs.MA,train
2202.10450::p24,2202.10450,cs.MA,train
1909.09397::p61,1909.09397,cs.MA,train
1706.08501::p6,1706.08501,cs.MA,train
2210.06955::p39,2210.06955,cs.MA,train
2211.13746::p63,2211.13746,cs.MA,test
2209.14128::p25,2209.14128,cs.MA,train
2012.04107::p59,2012.04107,cs.MA,test
2204.04910::p53,2204.04910,cs.MA,train
2012.11047::p0,2012.11047,cs.MA,train
2201.01099::p14,2201.01099,cs.MA,test
2111.08882::p72,2111.08882,cs.MA,train
1705.06130::p0,1705.06130,cs.MA,test
2208.05071::p8,2208.05071,cs.MA,train
2101.11548::p23,2101.11548,cs.MA,val
2012.11047::p8,2012.11047,cs.MA,train
2210.11344::p26,2210.11344,cs.MA,train
1805.05631::p4,1805.05631,cs.MA,train
2208.12149::p2,2208.12149,cs.MA,train
1708.00194::p92,1708.00194,cs.MA,val
2208.04563::p12,2208.04563,cs.MA,train
2206.09889::p42,2206.09889,cs.MA,train
2205.01616::p24,2205.01616,cs.MA,train
2210.03060::p32,2210.03060,cs.MA,val
2102.13351::p5,2102.13351,cs.MA,test
2204.13070::p1,2204.13070,cs.MA,train
2011.08055::p30,2011.08055,cs.MA,train
2211.10802::p62,2211.10802,cs.MA,train
2210.03073::p6,2210.03073,cs.MA,test
1207.0405::p38,1207.0405,cs.MA,train
2103.14078::p308,2103.14078,cs.MA,train
1807.05826::p76,1807.05826,cs.MA,train
2204.12064::p7,2204.12064,cs.MA,val
2111.14177::p5,2111.14177,cs.MA,train
1911.05908::p33,1911.05908,cs.MA,train
2001.02906::p64,2001.02906,cs.MA,test
2206.07099::p35,2206.07099,cs.MA,test
1807.05826::p74,1807.05826,cs.MA,train
2210.03073::p10,2210.03073,cs.MA,test
2011.08055::p7,2011.08055,cs.MA,train
1811.09414::p1,1811.09414,cs.MA,train
2202.07741::p10,2202.07741,cs.MA,train
2210.09646::p28,2210.09646,cs.MA,train
2107.06866::p4,2107.06866,cs.MA,val
2203.09565::p44,2203.09565,cs.MA,train
2109.08288::p12,2109.08288,cs.MA,val
1605.04360::p15,1605.04360,cs.MA,train
2211.17077::p0,2211.17077,cs.MA,val
1601.08116::p28,1601.08116,cs.MA,train
2012.04861::p18,2012.04861,cs.MA,val
2209.09473::p170,2209.09473,cs.MA,train
2011.14386::p4,2011.14386,cs.IR,val
1904.11228::p1,1904.11228,cs.IR,test
2009.09392::p1,2009.09392,cs.IR,train
1111.1497::p52,1111.1497,cs.IR,val
2012.03433::p42,2012.03433,cs.IR,train
1810.11498::p7,1810.11498,cs.IR,test
1707.07700::p19,1707.07700,cs.IR,val
2003.03734::p16,2003.03734,cs.IR,val
1901.11372::p7,1901.11372,cs.IR,train
2011.13436::p30,2011.13436,cs.IR,train
2012.08952::p13,2012.08952,cs.IR,train
1909.06722::p57,1909.06722,cs.IR,test
2008.09061::p17,2008.09061,cs.IR,train
1905.07471::p1,1905.07471,cs.IR,val
1907.05171::p1,1907.05171,cs.IR,val
1508.04066::p1,1508.04066,cs.IR,train
2002.07993::p0,2002.07993,cs.IR,train
2007.09703::p14,2007.09703,cs.IR,train
1706.02361::p26,1706.02361,cs.IR,train
2010.06985::p32,2010.06985,cs.IR,val
1905.07471::p8,1905.07471,cs.IR,val
2010.10783::p31,2010.10783,cs.IR,train
1910.03040::p5,1910.03040,cs.IR,train
1902.08009::p10,1902.08009,cs.IR,train
1907.00178::p11,1907.00178,cs.IR,train
1909.05965::p1,1909.05965,cs.IR,val
1510.04501::p5,1510.04501,cs.IR,train
1910.08646::p7,1910.08646,cs.IR,train
1907.05171::p31,1907.05171,cs.IR,val
2004.06747::p23,2004.06747,cs.IR,train
1804.09943::p7,1804.09943,cs.IR,val
2012.08575::p1,2012.08575,cs.IR,test
1801.02687::p9,1801.02687,cs.IR,train
1904.11171::p52,1904.11171,cs.IR,train
1707.04678::p5,1707.04678,cs.IR,train
1810.04502::p25,1810.04502,cs.IR,train
1706.00218::p14,1706.00218,cs.IR,train
2008.02372::p13,2008.02372,cs.IR,train
1902.09191::p6,1902.09191,cs.IR,train
1706.00218::p18,1706.00218,cs.IR,train
2004.06747::p10,2004.06747,cs.IR,train
2012.06274::p38,2012.06274,cs.IR,val
2012.06274::p97,2012.06274,cs.IR,val
1807.02162::p43,1807.02162,cs.IR,val
2012.00387::p8,2012.00387,cs.IR,val
2001.10382::p80,2001.10382,cs.IR,train
2011.14618::p10,2011.14618,cs.IR,test
2012.00743::p7,2012.00743,cs.IR,train
1708.06520::p26,1708.06520,cs.IR,val
2002.07993::p9,2002.07993,cs.IR,train
1503.07387::p0,1503.07387,cs.IR,train
2008.04579::p3,2008.04579,cs.IR,val
1907.05171::p12,1907.05171,cs.IR,val
1906.08092::p30,1906.08092,cs.IR,train
1902.02580::p7,1902.02580,cs.IR,test
1804.05995::p41,1804.05995,cs.IR,train
2012.06209::p3,2012.06209,cs.IR,train
1705.08154::p8,1705.08154,cs.IR,train
1904.11886::p14,1904.11886,cs.IR,train
2009.01311::p13,2009.01311,cs.IR,train
2012.04558::p1,2012.04558,cs.IR,test
1908.08284::p10,1908.08284,cs.IR,train
1603.01987::p2,1603.01987,cs.IR,train
1902.04843::p44,1902.04843,cs.IR,val
2012.08575::p2,2012.08575,cs.IR,test
1911.01565::p0,1911.01565,cs.IR,test
1601.03541::p10,1601.03541,cs.IR,train
2012.08952::p46,2012.08952,cs.IR,train
1710.00398::p1,1710.00398,cs.IR,train
2010.16313::p35,2010.16313,cs.IR,train
1803.02179::p12,1803.02179,cs.IR,test
1902.04484::p11,1902.04484,cs.IR,val
2008.07226::p21,2008.07226,cs.IR,val
1908.04042::p16,1908.04042,cs.IR,test
1907.00178::p0,1907.00178,cs.IR,train
2011.14386::p1,2011.14386,cs.IR,val
1707.04678::p2,1707.04678,cs.IR,train
1809.02277::p6,1809.02277,cs.IR,test
2004.06651::p41,2004.06651,cs.IR,train
1708.07289::p30,1708.07289,cs.IR,train
1601.07273::p27,1601.07273,cs.IR,val
1909.06722::p59,1909.06722,cs.IR,test
2008.01191::p29,2008.01191,cs.IR,test
1906.08092::p50,1906.08092,cs.IR,train
1005.4752::p48,1005.4752,cs.IR,train
1908.06887::p33,1908.06887,cs.IR,train
1701.04934::p24,1701.04934,cs.IR,train
1902.04484::p21,1902.04484,cs.IR,val
2010.10252::p1,2010.10252,cs.IR,train
1703.03861::p10,1703.03861,cs.IR,val
1908.04042::p36,1908.04042,cs.IR,test
1705.08154::p11,1705.08154,cs.IR,train
1508.04066::p0,1508.04066,cs.IR,train
1709.09836::p11,1709.09836,cs.IR,test
1302.4916::p2,1302.4916,cs.IR,test
1111.1497::p35,1111.1497,cs.IR,val
2011.14618::p4,2011.14618,cs.IR,test
2007.10296::p13,2007.10296,cs.IR,test
2007.07269::p31,2007.07269,cs.IR,train
2005.11223::p2,2005.11223,cs.IR,train
1909.09551::p19,1909.09551,cs.IR,val
1707.04678::p38,1707.04678,cs.IR,train
1909.09551::p14,1909.09551,cs.IR,val
2009.09392::p10,2009.09392,cs.IR,train
1810.04502::p12,1810.04502,cs.IR,train
1103.2903::p0,1103.2903,cs.IR,train
1803.02179::p7,1803.02179,cs.IR,test
2004.06651::p1,2004.06651,cs.IR,train
1902.09191::p0,1902.09191,cs.IR,train
1909.09551::p29,1909.09551,cs.IR,val
2001.10382::p13,2001.10382,cs.IR,train
2011.12683::p23,2011.12683,cs.IR,test
2012.03433::p3,2012.03433,cs.IR,train
0911.1112::p7,0911.1112,cs.IR,train
1908.11146::p26,1908.11146,cs.IR,train
1808.10351::p14,1808.10351,cs.IR,val
1901.11372::p2,1901.11372,cs.IR,train
1911.00964::p58,1911.00964,cs.IR,val
1704.08803::p12,1704.08803,cs.IR,train
2011.08431::p18,2011.08431,cs.IR,train
1609.03176::p2,1609.03176,cs.IR,train
2002.07993::p10,2002.07993,cs.IR,train
2012.04979::p2,2012.04979,cs.IR,train
2008.06908::p37,2008.06908,cs.IR,train
1402.2073::p13,1402.2073,cs.IR,train
1808.07025::p3,1808.07025,cs.IR,train
2001.08961::p22,2001.08961,cs.IR,train
2008.01191::p49,2008.01191,cs.IR,test
2012.06968::p53,2012.06968,cs.IR,test
1601.03541::p14,1601.03541,cs.IR,train
1005.4752::p42,1005.4752,cs.IR,train
1908.01868::p10,1908.01868,cs.IR,train
2006.11632::p35,2006.11632,cs.IR,test
1904.03889::p28,1904.03889,cs.IR,train
2006.13816::p13,2006.13816,cs.IR,val
2008.02974::p2,2008.02974,cs.IR,train
2011.13436::p1,2011.13436,cs.IR,train
2011.14618::p1,2011.14618,cs.IR,test
2012.06209::p18,2012.06209,cs.IR,train
1601.03541::p18,1601.03541,cs.IR,train
2001.04425::p16,2001.04425,cs.IR,train
2003.03736::p7,2003.03736,cs.IR,train
2007.09703::p2,2007.09703,cs.IR,train
1907.01183::p13,1907.01183,cs.IR,train
2010.12370::p14,2010.12370,cs.IR,val
1909.06722::p6,1909.06722,cs.IR,test
1810.11498::p1,1810.11498,cs.IR,test
2006.13816::p14,2006.13816,cs.IR,val
1809.07256::p12,1809.07256,cs.IR,test
2008.02197::p2,2008.02197,cs.IR,train
2008.07680::p8,2008.07680,cs.IR,train
1809.07256::p2,1809.07256,cs.IR,test
1902.04484::p19,1902.04484,cs.IR,val
2010.16313::p32,2010.16313,cs.IR,train
1902.02580::p1,1902.02580,cs.IR,test
1904.03889::p6,1904.03889,cs.IR,train
1609.08843::p10,1609.08843,cs.IR,val
2012.08575::p8,2012.08575,cs.IR,test
1703.02314::p0,1703.02314,cs.IR,val
1909.05965::p3,1909.05965,cs.IR,val
2002.10782::p32,2002.10782,cs.IR,test
2001.02214::p69,2001.02214,cs.IR,train
1609.03176::p0,1609.03176,cs.IR,train
2007.07987::p2,2007.07987,cs.IR,train
1904.11228::p56,1904.11228,cs.IR,test
2008.07680::p25,2008.07680,cs.IR,train
2011.06829::p14,2011.06829,cs.IR,test
1908.01868::p3,1908.01868,cs.IR,train
2010.06328::p9,2010.06328,cs.IR,train
2012.00485::p38,2012.00485,cs.IR,test
1209.3126::p1,1209.3126,cs.IR,train
1707.04678::p9,1707.04678,cs.IR,train
1911.00964::p48,1911.00964,cs.IR,val
2008.01191::p62,2008.01191,cs.IR,test
1804.09943::p21,1804.09943,cs.IR,val
1210.3312::p4,1210.3312,cs.IR,test
1809.03203::p10,1809.03203,cs.IR,train
1209.3126::p8,1209.3126,cs.IR,train
2012.05009::p32,2012.05009,cs.IR,val
1706.02361::p34,1706.02361,cs.IR,train
2010.12370::p36,2010.12370,cs.IR,val
2010.05025::p15,2010.05025,cs.IR,test
1805.03067::p7,1805.03067,cs.IR,train
1907.00178::p14,1907.00178,cs.IR,train
1909.09551::p2,1909.09551,cs.IR,val
2005.11223::p14,2005.11223,cs.IR,train
2010.12256::p32,2010.12256,cs.IR,train
1902.09191::p41,1902.09191,cs.IR,train
2008.04579::p13,2008.04579,cs.IR,val
2005.10898::p14,2005.10898,cs.IR,train
2012.00485::p1,2012.00485,cs.IR,test
1708.06520::p53,1708.06520,cs.IR,val
2010.16313::p3,2010.16313,cs.IR,train
1805.11878::p11,1805.11878,cs.IR,test
1912.05891::p62,1912.05891,cs.IR,test
2010.05025::p7,2010.05025,cs.IR,test
2006.13816::p11,2006.13816,cs.IR,val
1911.11062::p8,1911.11062,cs.IR,train
2001.04348::p7,2001.04348,cs.IR,test
2008.09061::p0,2008.09061,cs.IR,train
1902.02580::p0,1902.02580,cs.IR,test
1912.01901::p55,1912.01901,cs.IR,train
2012.08952::p17,2012.08952,cs.IR,train
2001.04425::p19,2001.04425,cs.IR,train
1908.06887::p32,1908.06887,cs.IR,train
2003.03734::p9,2003.03734,cs.IR,val
2008.02974::p64,2008.02974,cs.IR,train
2008.02197::p1,2008.02197,cs.IR,train
2001.08961::p2,2001.08961,cs.IR,train
1912.05891::p47,1912.05891,cs.IR,test
1912.01901::p60,1912.01901,cs.IR,train
2005.14576::p25,2005.14576,cs.IR,val
1912.03048::p13,1912.03048,cs.IR,train
1502.03190::p2,1502.03190,cs.IR,train
2011.07636::p4,2011.07636,cs.IR,train
2007.09703::p17,2007.09703,cs.IR,train
1904.11228::p55,1904.11228,cs.IR,test
2002.07993::p33,2002.07993,cs.IR,train
2008.02372::p12,2008.02372,cs.IR,train
1510.04501::p29,1510.04501,cs.IR,train
1909.05965::p54,1909.05965,cs.IR,val
2008.06908::p18,2008.06908,cs.IR,train
2010.12256::p9,2010.12256,cs.IR,train
2008.07680::p0,2008.07680,cs.IR,train
1908.06887::p22,1908.06887,cs.IR,train
1711.04101::p77,1711.04101,cs.IR,val
1603.05572::p60,1603.05572,cs.IR,train
1811.00845::p29,1811.00845,cs.IR,test
1904.11171::p8,1904.11171,cs.IR,train
2011.08431::p99,2011.08431,cs.IR,train
2005.10898::p18,2005.10898,cs.IR,train
1808.10351::p10,1808.10351,cs.IR,val
1701.04934::p20,1701.04934,cs.IR,train
2011.06829::p4,2011.06829,cs.IR,test
1706.00218::p1,1706.00218,cs.IR,train
0911.1112::p102,0911.1112,cs.IR,train
1912.05891::p65,1912.05891,cs.IR,test
2010.10783::p23,2010.10783,cs.IR,train
1912.03048::p23,1912.03048,cs.IR,train
2004.06747::p38,2004.06747,cs.IR,train
2009.09392::p3,2009.09392,cs.IR,train
2011.07636::p0,2011.07636,cs.IR,train
2012.04979::p9,2012.04979,cs.IR,train
1610.07328::p40,1610.07328,cs.IR,train
1907.08501::p7,1907.08501,cs.IR,test
1801.02687::p19,1801.02687,cs.IR,train
1907.09781::p18,1907.09781,cs.IR,val
1204.3731::p18,1204.3731,cs.IR,train
1707.07700::p2,1707.07700,cs.IR,val
2012.05009::p15,2012.05009,cs.IR,val
1103.2903::p5,1103.2903,cs.IR,train
1910.00352::p8,1910.00352,cs.IR,train
2003.03734::p31,2003.03734,cs.IR,val
2007.04833::p52,2007.04833,cs.IR,test
2010.16313::p7,2010.16313,cs.IR,train
1911.02248::p0,1911.02248,cs.IR,train
1302.4916::p0,1302.4916,cs.IR,test
1910.06213::p37,1910.06213,cs.IR,train
2007.02620::p5,2007.02620,cs.IR,train
2008.06176::p1,2008.06176,cs.IR,train
2001.10382::p92,2001.10382,cs.IR,train
1807.02162::p0,1807.02162,cs.IR,val
1811.09835::p83,1811.09835,cs.IR,train
1907.04614::p2,1907.04614,cs.IR,test
2010.10252::p9,2010.10252,cs.IR,train
1901.11372::p5,1901.11372,cs.IR,train
1711.04434::p25,1711.04434,cs.IR,val
1907.04614::p3,1907.04614,cs.IR,test
1204.3731::p1,1204.3731,cs.IR,train
1706.00218::p23,1706.00218,cs.IR,train
1701.04931::p19,1701.04931,cs.IR,val
2010.12370::p2,2010.12370,cs.IR,val
1904.08770::p1,1904.08770,cs.IR,train
2008.02197::p5,2008.02197,cs.IR,train
1210.3312::p3,1210.3312,cs.IR,test
2004.06842::p5,2004.06842,cs.IR,train
2004.03621::p9,2004.03621,cs.IR,train
1210.3312::p0,1210.3312,cs.IR,test
0807.0023::p1,0807.0023,cs.IR,train
2008.09061::p3,2008.09061,cs.IR,train
1711.04434::p35,1711.04434,cs.IR,val
2004.06651::p12,2004.06651,cs.IR,train
2012.04558::p30,2012.04558,cs.IR,test
1804.09943::p19,1804.09943,cs.IR,val
1703.02314::p7,1703.02314,cs.IR,val
2012.04558::p0,2012.04558,cs.IR,test
2003.03736::p0,2003.03736,cs.IR,train
2011.12683::p103,2011.12683,cs.IR,test
2004.06747::p36,2004.06747,cs.IR,train
2008.02974::p76,2008.02974,cs.IR,train
2005.14576::p73,2005.14576,cs.IR,val
1908.04042::p5,1908.04042,cs.IR,test
2012.00743::p8,2012.00743,cs.IR,train
2012.08777::p16,2012.08777,cs.IR,train
2007.10296::p71,2007.10296,cs.IR,test
1402.2073::p5,1402.2073,cs.IR,train
1911.02248::p13,1911.02248,cs.IR,train
1808.07025::p8,1808.07025,cs.IR,train
2012.06274::p35,2012.06274,cs.IR,val
1902.02580::p3,1902.02580,cs.IR,test
1111.1497::p59,1111.1497,cs.IR,val
1603.03014::p5,1603.03014,cs.IR,test
1807.02162::p37,1807.02162,cs.IR,val
1609.03176::p5,1609.03176,cs.IR,train
1904.11171::p45,1904.11171,cs.IR,train
1704.08803::p8,1704.08803,cs.IR,train
1805.03067::p9,1805.03067,cs.IR,train
1911.01565::p21,1911.01565,cs.IR,test
1911.01565::p26,1911.01565,cs.IR,test
1902.04843::p0,1902.04843,cs.IR,val
1910.03040::p11,1910.03040,cs.IR,train
1703.03861::p11,1703.03861,cs.IR,val
1004.5370::p3,1004.5370,cs.IR,train
2012.03433::p49,2012.03433,cs.IR,train
2008.04579::p0,2008.04579,cs.IR,val
2012.06209::p2,2012.06209,cs.IR,train
1705.08154::p13,1705.08154,cs.IR,train
2004.11759::p10,2004.11759,cs.IR,train
1305.0540::p100,1305.0540,cs.IR,val
2012.00743::p5,2012.00743,cs.IR,train
2004.03621::p7,2004.03621,cs.IR,train
1908.04042::p3,1908.04042,cs.IR,test
1603.01987::p60,1603.01987,cs.IR,train
1907.08501::p16,1907.08501,cs.IR,test
2011.06829::p13,2011.06829,cs.IR,test
1804.04760::p72,1804.04760,cs.IR,train
1401.6399::p6,1401.6399,cs.IR,train
2008.07226::p1,2008.07226,cs.IR,val
1907.09781::p13,1907.09781,cs.IR,val
2006.11632::p7,2006.11632,cs.IR,test
1402.2073::p12,1402.2073,cs.IR,train
2004.07609::p8,2004.07609,cs.IR,train
2004.06842::p30,2004.06842,cs.IR,train
2008.01191::p61,2008.01191,cs.IR,test
2008.09061::p11,2008.09061,cs.IR,train
1901.11372::p6,1901.11372,cs.IR,train
2007.02620::p15,2007.02620,cs.IR,train
1703.02314::p11,1703.02314,cs.IR,val
1707.07700::p0,1707.07700,cs.IR,val
1910.08881::p2,1910.08881,cs.IR,train
1502.05131::p0,1502.05131,cs.IR,test
1811.00845::p26,1811.00845,cs.IR,test
2010.06328::p7,2010.06328,cs.IR,train
1808.10351::p9,1808.10351,cs.IR,val
1701.04931::p0,1701.04931,cs.IR,val
2011.08431::p38,2011.08431,cs.IR,train
1912.01901::p62,1912.01901,cs.IR,train
1912.01901::p59,1912.01901,cs.IR,train
2004.07609::p17,2004.07609,cs.IR,train
1503.07387::p16,1503.07387,cs.IR,train
1906.08092::p52,1906.08092,cs.IR,train
2012.06209::p10,2012.06209,cs.IR,train
1907.01183::p12,1907.01183,cs.IR,train
1910.06213::p33,1910.06213,cs.IR,train
2011.12683::p10,2011.12683,cs.IR,test
1809.02277::p36,1809.02277,cs.IR,test
1910.08646::p24,1910.08646,cs.IR,train
1905.07471::p9,1905.07471,cs.IR,val
1401.6399::p0,1401.6399,cs.IR,train
1209.3126::p5,1209.3126,cs.IR,train
1708.07289::p32,1708.07289,cs.IR,train
1805.11878::p7,1805.11878,cs.IR,test
1004.5370::p50,1004.5370,cs.IR,train
1402.2073::p24,1402.2073,cs.IR,train
2002.10782::p46,2002.10782,cs.IR,test
1005.4752::p53,1005.4752,cs.IR,train
1502.03190::p23,1502.03190,cs.IR,train
1909.05965::p31,1909.05965,cs.IR,val
1705.08154::p5,1705.08154,cs.IR,train
2007.04833::p55,2007.04833,cs.IR,test
1912.03048::p24,1912.03048,cs.IR,train
1904.08770::p16,1904.08770,cs.IR,train
1907.04614::p13,1907.04614,cs.IR,test
2001.08961::p7,2001.08961,cs.IR,train
1904.11886::p11,1904.11886,cs.IR,train
2012.05009::p65,2012.05009,cs.IR,val
1811.09835::p116,1811.09835,cs.IR,train
1904.03889::p10,1904.03889,cs.IR,train
1004.5370::p55,1004.5370,cs.IR,train
1911.11064::p0,1911.11064,cs.IR,val
2012.05009::p11,2012.05009,cs.IR,val
2003.03736::p1,2003.03736,cs.IR,train
2004.06842::p4,2004.06842,cs.IR,train
1910.06213::p19,1910.06213,cs.IR,train
1803.02179::p0,1803.02179,cs.IR,test
1602.02332::p34,1602.02332,cs.IR,train
1904.11886::p2,1904.11886,cs.IR,train
1910.03040::p1,1910.03040,cs.IR,train
1803.02179::p4,1803.02179,cs.IR,test
1305.0540::p12,1305.0540,cs.IR,val
2012.04979::p19,2012.04979,cs.IR,train
1809.07256::p54,1809.07256,cs.IR,test
1905.07471::p11,1905.07471,cs.IR,val
2008.06176::p0,2008.06176,cs.IR,train
1706.02361::p2,1706.02361,cs.IR,train
1910.08646::p8,1910.08646,cs.IR,train
2004.02340::p1,2004.02340,cs.IR,train
2012.08575::p4,2012.08575,cs.IR,test
1707.07700::p7,1707.07700,cs.IR,val
1810.04502::p0,1810.04502,cs.IR,train
2005.14576::p3,2005.14576,cs.IR,val
1103.2903::p4,1103.2903,cs.IR,train
2007.07269::p76,2007.07269,cs.IR,train
2009.09392::p8,2009.09392,cs.IR,train
1809.02277::p4,1809.02277,cs.IR,test
2004.02340::p0,2004.02340,cs.IR,train
2011.12683::p38,2011.12683,cs.IR,test
2010.10252::p31,2010.10252,cs.IR,train
2003.03734::p22,2003.03734,cs.IR,val
1912.11564::p26,1912.11564,cs.IR,val
1804.05995::p24,1804.05995,cs.IR,train
1503.07387::p3,1503.07387,cs.IR,train
2004.11759::p38,2004.11759,cs.IR,train
1808.07025::p5,1808.07025,cs.IR,train
1804.04760::p71,1804.04760,cs.IR,train
2011.00422::p67,2011.00422,cs.IR,train
2010.06328::p0,2010.06328,cs.IR,train
1811.09835::p7,1811.09835,cs.IR,train
1907.05171::p23,1907.05171,cs.IR,val
2011.13436::p3,2011.13436,cs.IR,train
2012.04979::p3,2012.04979,cs.IR,train
2008.02372::p19,2008.02372,cs.IR,train
2002.10782::p9,2002.10782,cs.IR,test
1603.05572::p6,1603.05572,cs.IR,train
2012.00387::p9,2012.00387,cs.IR,val
1610.07328::p27,1610.07328,cs.IR,train
1601.02904::p16,1601.02904,cs.IR,test
